Site Name,Installed Capacity (MWelec),Turbine Capacity (MW),No. of Turbines,x,y
Tyddyn Cae (Nefyn),4.9,,,-4.478901671185925,52.913856750754306
Abbots Ann,7.0,,,-1.5122687990327601,51.16362589012023
Margate Solar Farm,3.0,,,-4.697605638771162,50.467125533696645
Laceby Solar Farm,27.1,,,-0.14608889037174588,53.525141622759904
Land East of White Horse Lane,5.0,,,1.3063791138309824,52.60514580046674
Westfield Farm,5.0,,,-2.7654398055558,53.8725662340742
West Woodlands ,5.0,,,-2.318418980486267,51.19483378804365
Mendennick Farm (resubmission),2.8,,,-4.240690911384216,50.35497413196401
Cockett Valley,4.0,,,-4.01297116456744,51.63702134531494
Rampisham North,5.0,,,-2.638785494140861,50.809887231012624
Severn Road Solar Park,1.8,,,-2.668952885199615,51.53245689114975
Moorhouse Farm,5.0,,,-3.5299782611542376,54.61397223595493
Land at Sutor Farm,5.0,,,-2.3916601986578185,51.0356752440647
Land North East Of Penrose Far,1.5,,,-4.957035890723007,50.37671140612997
Land At Ferry Farm,10.0,,,-0.7845117801423357,50.7576709237218
Land at Brookbarn Farm,3.0,,,-0.5448945123989396,50.81963479567721
Field at School Aycliffe Lane,5.0,,,-1.5968060089876042,54.60774987390398
Capel Grange Solar Park,6.6,,,0.3596752004251577,51.1781404963727
Pentre farm,5.5,,,-4.122468743111842,51.758706317693665
Land At Rymes Farm (Phase 1),6.9,,,-2.371514630007332,51.918392304225335
Llancadle Farm,5.0,,,-3.3862158427820535,51.40656071025166
Land At Rymes Farm (Phase 2)/Grange Solar Farm,6.8,,,-2.3737234791779813,51.91999470371119
Trowle Common,5.0,,,-2.233063060077421,51.32648883902707
Canopus Farm,5.0,,,-0.05494864165919417,53.009929520635445
Land At Guston Court Farm,5.0,,,1.3283801962784192,51.14872697479642
Pressock Farm,5.0,,,-2.7043406237697223,56.63498474298905
Rufford Lane,2.6,,,-1.0071477264013824,53.188078913512754
Land to the north and south of Cakers Lane (Wilsom),11.0,,,-0.9500862700319364,51.14238132705823
Collacott Farm,4.5,,,-4.125326872240518,51.05344144783252
Tonedale Farm,5.0,,,-3.247976279595096,50.979756965708525
Lindridge Farm,5.0,,,-1.3115520695487206,52.64272981793568
Abbots Ripton Solar Farm (ext.),3.9,,,-0.1942651133850007,52.372574095037955
Fleetwood Water Treatment Works,1.3,,,-3.018663920570526,53.909151831006504
Triangle Solar Farm Park,10.0,,,0.31731420864564164,52.32848090991534
Land at Lower House Farm,8.1,,,-2.945950798374024,51.734240031266644
Aldi Distribution Centre,1.3,,,-3.6482312564893737,55.87871588059996
Bromfield Sand and Gravel,0.5,,,-2.7623388960486968,52.38931472272493
Land at Heywood Grange,8.4,,,-2.0603592980535774,52.99702598648629
Ravens Close,5.0,,,-2.5520326594862346,54.13082111943671
Forest Farm,3.0,,,-1.202680410692032,50.94285265248568
Land West of Roberts Wall Far,2.5,,,-4.746455643887919,51.67116576440451
Drayton Manor Farm,25.0,,,-1.7750746764210381,52.20027546303121
Somersal Mill Farm,2.6,,,-1.7946238373470218,52.91598851646383
Land Opposite Tyn Y Pistyll,5.0,,,-3.0704353625174314,52.98741788334249
Land South of Highfield House,5.0,,,-1.2324071572102793,54.14808865601895
Rhewl Farm,6.0,,,-2.731203509353668,51.633979857899824
Land at Dayfields Farm,4.7,,,-1.6572415199111317,53.02688727825332
MMD Shipping Services,1.2,,,-1.08996090571195,50.81018422534565
Newton Margate,1.5,,,-4.69979048915331,50.470843778293165
Eveley Farm (resubmission),49.0,,,-1.5301834116689017,51.107614446467196
Court Farm (Resubmission),8.5,,,-2.878656014327657,51.60114800754394
Green Farm (resubmission),5.0,,,1.153570346506431,51.91191482627883
Home Farm,6.7,,,-2.089807111407958,51.935452056637686
Land at Thornborough Grounds,5.0,,,-0.9271728918022504,52.00785488462697
Port of Barry (Resubmission) - Site 1,4.5,,,-3.2542753052263644,51.39623170801561
Southern Counties Shooting Ground Phase 1 (resubmission),9.0,,,-2.555677995147546,50.82118514612074
Fanny House Farm,5.0,,,-2.8782723808659303,54.05207213429344
Chard Solar Park,3.0,,,-2.943431623734801,50.88591429108788
Home Farm,3.0,,,-3.2927941656208692,51.474512680828504
Marshborough Farm solar park (resubmission),5.0,,,1.3072435849269823,51.277399077515206
Fiskerton Airfield (Phase 2),22.0,,,-0.4286566423491743,53.24388700500331
"Langley Priory, Walnut Yard (Phase 2)",6.2,,,-1.3641948411658804,52.79971521117765
Bluegates Solar Park,10.5,,,1.0050716569870226,51.86068718923194
Land To The East Of Back Lane,5.0,,,-1.3743295784815077,53.22667105513879
Land East Of Wadbrook Farm,5.0,,,-2.958997041544992,50.811704116618955
Land at Fell View Farm (Phase 1),4.2,,,-2.620338038299397,53.791837767514664
South of Henley Hall,5.0,,,-2.67530887780013,52.38092574798563
Place Barton Farm,4.9,,,-3.747279440562387,50.36006245082215
Lower Stanley Farm,4.0,,,-1.9978636324124066,51.9798839283059
Land Parcel North of Goddards,5.0,,,-0.16834124624829458,50.97701640925268
"Ld At Lawrence End Park &, Dane Street",5.0,,,-0.3578241777472315,51.873321662048696
"Gravel Works, Wasing Estate",5.0,,,-1.1932004571251935,51.379661730640514
Drakelow Solar Farm,5.0,,,-1.6534743825527192,52.774265799224544
Land at Five Oaks Farm,5.0,,,-0.4341610498932709,51.04627853840249
Knolton Farmhouse Cheese Solar Farm,1.0,,,-2.955858922277713,52.95880131296299
Blakenhall Park Solar Farm,1.8,,,-1.744288671319655,52.76039117824265
Grantham Solar Farm,5.0,,,-0.7224538769560832,52.97127098960742
Agricultural Land at Trecastle,4.0,,,-3.425249270581535,51.523810625145906
Sharland Solar Farm,2.8,,,-3.7608690012216153,50.84182756539746
Short Hazel Solar Farm,5.0,,,-1.5111113436829773,52.77554491860701
Mill Hill Farm,5.0,,,-1.0322724660510407,54.095615180838514
"Little Irchester, Higham Road Solar Farm",4.6,,,-0.6547346457892448,52.28936905776846
Land North of Chiltern Greeen,5.0,,,-0.35197326242405746,51.86170347665409
Land off Moss Land (resubmission),5.0,,,-2.7595546059907123,53.84574771799218
Hill Farm,5.0,,,-1.3332384563644315,51.96207533997482
Padleywood Farm,5.0,,,-1.3870290998544244,53.14809221063838
Tiln Farm Retford (extension),1.7,,,-0.9281278905548296,53.348221062696894
Tower Hayes Farm,5.0,,,-1.3174527361258253,52.68524098832352
Land West of Sheriffhales (resubmission),8.2,,,-2.3689125362523997,52.706717877966256
Land Adjacent Claypits Farm (a),5.0,,,0.8050056130762782,51.84333476751636
Land Adjacent Claypits Farm (b) (Birch Estate),2.3,,,0.8046734180988281,51.84499754207552
Fferm Bryn Bachau,4.4,,,-4.333979160118928,52.90746940754808
Scottow Moor - RAF Coltishall Solar Farm (Phase 2),17.9,,,1.3569379787767308,52.75509817977406
West Carclaze Solar Farm,6.5,,,-4.7862885598596,50.36292894928257
Flixborough Industrial Estate,5.0,,,-0.6946863189903815,53.62012756544447
Land adjacent to Church Road,3.5,,,-2.6576182060195785,51.56123149789195
Lady Hole Farm,3.0,,,-1.6908571885750734,53.008911026057184
Bransholme Solar CIC,5.0,,,-0.31581931943547703,53.80847460642357
Land at Christs Hospital School,1.1,,,-0.3657683554419267,51.03655624539497
Creswell Solar Park (resubmission),5.0,,,-1.207431282050006,53.25582937886679
Pollington Solar Farm,5.0,,,-1.086735765631045,53.68211162013708
Land NW Of Pickhill Bridge Farm,3.6,,,-2.9254582372789604,53.024180769084936
Moneystone Quarry Solar Farm (resubmission),5.0,,,-1.933301386434103,53.01332011425541
Pingry Farm - Phase 2,3.4,,,-2.6229713644686354,51.781920716464455
Kenninghall Solar / Hazeldick Solar,8.0,,,0.9909313267953542,52.43295292042896
Wogaston Solar Farm,5.3,,,-5.02095327900653,51.668524377209216
Crugmore Farm,6.4,,,-4.620630048792135,52.09183136482259
Rydon Farm,12.0,,,-3.6353058309804487,50.50677343113065
"Solar farm at land at The Willows, Uttoxeter",6.4,,,-1.840308766289414,52.89598509023872
Highwood Lane,5.0,,,-1.505898662079117,50.98999396142677
Yorkley Solar Park,5.0,,,-2.535610994077102,51.745873690111864
Solar Farm at Fields Farm (Phase 1),5.0,,,-1.4102134620882478,52.24494251055964
Land at Beech Farm,4.6,,,-1.7366348001788523,51.60541996636166
Aberporth Solar Farm,1.5,,,-4.563239860137692,52.12340861128214
Hoplass Farm,10.0,,,-5.012748512818168,51.669778535960475
Chelveston Renewable Energy Park - Solar Extension,19.5,,,-0.5286088715667427,52.30407632513908
Grove Solar Park (Phase 1),5.0,,,-1.4789814212823325,50.96360986912156
Fell View Farm (Phase 2),2.9,,,-2.6236123221144614,53.79153318502409
Land At Chiddinglye Farm,5.0,,,-0.06701968225813798,50.99851465229584
Land of coal pit lane,5.0,,,-2.259646672693129,53.92750294177978
Huntingfield Solar Farm,4.4,,,0.8480968162818942,52.642148004232126
Astley Solar Farm,5.0,,,-2.32384828901552,52.46722525922406
Majors Hill/Turners Hill Solar Farm,1.1,,,-0.10876993726137502,51.110416924096604
Land South Of Bryn Cyrnau Isaf (resubmission),5.9,,,-4.280698954641178,51.83378119861553
Ashby Solar Farm (a),5.0,,,-1.4853183110895227,52.72269356389469
Land South of Knock Lane,4.0,,,-0.9224541251202426,52.16363649238525
Land south of Brick Kiln Road,5.0,,,1.2496354241359169,52.552638419203554
Averhill Farm,5.0,,,-1.3870290998544244,53.14809221063838
Morton House (Marchington),6.2,,,-1.7764443347648446,52.87383136322704
Biglis Farm,5.0,,,-3.2394839665127138,51.423321383719305
Milborne Port Solar Farm,4.2,,,-2.454052433368422,50.97547992280514
Land At Cwm Bargoed,5.0,,,-3.3171790525183447,51.74613149540746
Land South Off Ollerton Road,4.2,,,-1.0553376944644024,53.18744546535299
Land At Swanland Road,5.0,,,-0.22209150973123862,51.69658477244688
Rookery Business Park,5.0,,,1.0661222934685997,52.53530504939206
Land North of Sandhutton Lane,5.0,,,-1.3985153679986106,54.23700078088757
"Land West Of Hunger Hill Farm
",5.0,,,-1.4851065430467294,54.50692600242751
Land East Of Honeysome Road,4.6,,,0.03935212679397769,52.456910303039045
Salford Road Solar Farm (resubmission),2.2,,,-1.9149818414150892,53.2189409609285
Ld NW Of Ratcliffe House Farm,3.5,,,-1.5078843087580274,52.5945769819616
"Land at Woodhouse Farm           
",5.0,,,-1.0757885212035823,54.5350044601299
"Parklands         
",4.6,,,-2.551929527134121,51.55742544690347
Amcor Flexibles,1.7,,,-2.526599148833198,51.52244745600749
Waterditch Solar Farm,18.0,,,-1.7518346434757879,50.75914273656222
Land Off Ingarsby Lane,2.1,,,-0.9984706603983673,52.633764322445714
Nissan Test Track,4.8,,,-1.4668790356509076,54.92063693749305
Cooper House Farm,5.0,,,-2.8761511765053207,53.76643119604242
Land at Pollington Airfield,5.0,,,-1.0665604995586857,53.67356108243153
"Land at Poles Hole Farm     
",6.8,,,-2.231402437950306,51.29025467604289
"Staining Wood Farm
",4.9,,,-2.9599130732231083,53.7805294807877
"Land between Orton Park Farm    
",6.4,,,-2.987557945316968,54.87529102396063
"Site To North East Of, Lochcraigs Farm
",5.0,,,-4.74320934849986,55.657518757106786
"West Mains of Kinblethmont 
",5.0,,,-2.6014526152949586,56.612121416654354
"Land West Side of Axe and Cleaver Lane 
",5.0,,,-2.211749696475122,51.29209948339871
"Land To The North Of Moor Farm       
",3.8,,,-2.8656750640937916,52.804492712826445
Henley Solar Farm,6.5,,,-2.8034488729124076,52.486066311248166
Hawkers Farm,2.5,,,-2.764093865789182,51.22562875076063
Crown Farm,6.0,,,-1.3689619222588085,52.66373470510113
Eaglescliffe Solar Farm,5.0,,,-1.355186948640224,54.54089517573553
Tyddyn Gwyn (Gelli Gron Farm),3.8,,,-4.354010483310952,52.93485758091956
Thornton Lane,2.7,,,-1.3141829585831386,52.684332133376834
Penycae Solar Farm,5.0,,,-3.059564803460899,52.98880091131185
Land at Ingles Hill Farm,3.0,,,-1.489867386706646,52.756496497399084
"Southbrook Solar Farm                
",5.0,,,-2.722745136890518,51.58729336790521
Green Croft Solar Farm,5.0,,,-1.7367141142833207,54.84758940545772
Upper Pant-Ysgawen Farm/Crumlin,4.9,,,-3.152359006862059,51.67184586687358
Land at Oxcroft Stocking Ground,1.2,,,-1.3044486609131958,53.26389564404704
West Strathore Solar Limited,5.0,,,-3.1509975115267825,56.16482569392765
Land at Meadow Farm,5.0,,,-0.9198566680303402,52.517278308573715
Hungerford Farm,5.0,,,-0.8805019174330575,51.27976079485617
Land at Morfa Camp,2.8,,,-4.09670046295803,52.589985933917816
Land South of Pogmore Spinney,5.0,,,-1.598871264658856,52.49855585368033
Abbey Fields Farm,5.3,,,0.902969639429479,51.318714938598305
Ernesettle Solar Farm,4.1,,,-4.182338529940638,50.411787102127434
SPF Thirty Acres Farm,3.8,,,-1.1967879731472935,53.206226357317185
Killan Farm Solar Array Extens,1.0,,,-4.045894975237866,51.62647034858084
Land East of Appleton Farm,5.0,,,-1.6374528172142033,54.35690897186152
Land At Debdale Lane,5.0,,,-1.2161331699495548,53.16016884941763
Land at Ash Row Farm,5.0,,,-1.2173759437110852,53.79686294257107
Land at Stripe Farm,5.0,,,-1.6988663871909633,54.41746156517043
Land at Bolsover Moor Quarry,5.0,,,-1.2543715465746816,53.23985158929854
Land To The North Of Dairy House Farm,3.4,,,-2.511770876098209,53.10420424921151
Pennington Recycling Centre,1.2,,,-1.5631503561437532,50.73870835436695
Land west of Welton Road,4.4,,,-3.0022134304527084,54.808902151820945
Twin Yards Solar Farm,5.0,,,-1.3214032620636484,53.11881858697204
Land of Green Lane,5.8,,,-1.7809671297157048,52.8755567440884
Land At  Actrees Farm,5.0,,,-2.4194283535511367,51.68153624150255
Land at Bowden Lane,5.0,,,-2.4286715278087057,50.981825399487875
Land at Stalbridge Park,5.0,,,-2.381597701279816,50.97234840854486
Frog's Loke Solar Farm,5.0,,,1.3979389538178815,52.798458644399005
Manmoel Road Solar Park,4.1,,,-3.17928904504011,51.70371540379965
Huntspill Level Solar Park,5.5,,,-2.961972873170409,51.1943330471404
Land at Box Road,2.2,,,-2.3606368706638707,51.718416369319826
Land south of Wood Lane (Safeguard Bradwell),5.0,,,-2.3824432086907676,53.15891181007825
Newton Downs Farm,5.0,,,-4.030372937169436,50.326340923320735
Bunn's Hill Solar Park,5.0,,,1.3979389538178815,52.798458644399005
Rushmoor Lane Farm (Cheshire Coppice),5.0,,,-2.552756610492486,52.72720111482427
Fullenton Solar Farm,4.2,,,-1.4581296220603632,51.155816400196144
Cwm Derwyn Farm,5.0,,,-3.3144307917296896,51.41620046311308
Land to the west of Ashfordby Business Park,3.5,,,-0.9379724636702312,52.77851840780489
York Solar Farm,34.7,,,-1.2281109667682042,54.14447517312283
Land Off Folly Lane,5.0,,,-0.019944132812101934,53.1060826849044
Land At Bake Farm,5.0,,,-4.356268823230919,50.40174585387379
Land To The South Of Todderstaffe,4.5,,,-2.962058079697391,53.82327041436772
Strettington Solar Farm,5.0,,,-0.7297869238914461,50.85706500576924
Cressing Solar Farm (Phase 1),5.0,,,0.6011258966892052,51.84082690145434
Land north of Ashton Road,4.0,,,-2.1549291101207717,51.32189785321683
Parc Cynog,5.0,,,-4.533773471527701,51.7591905847398
Albrighton Solar farm,15.8,,,-2.2507141562486708,52.63947886611305
Clapton Farm Solar Park,5.0,,,-2.3471912053442354,51.05673169913771
Galton Manor Solar Park,5.0,,,-2.3064464804520326,50.669904855101585
Wormit Solar Farm,4.0,,,-2.9626960656058627,56.415707278674674
The Breck,5.0,,,-1.3618477905070654,53.28128454656414
North Tenement,5.0,,,-4.988275563540309,51.77715537773244
Cwrt Henllys Farm,5.0,,,-3.079387952475646,51.62139662005563
Land at Wreay,5.0,,,-2.8971442163607906,54.81946622754536
Common Farm,4.8,,,-1.8035782241033806,51.53527405290931
Fields Farm (Agden),5.0,,,-2.7248408408540383,52.99575365754536
Land at Hill Farm,1.2,,,-1.445712022737205,52.72497857463359
Land to North West of Lodge Farm (Park Farm),4.0,,,-2.992189042328476,51.61977408566019
Seaton Road Solar Farm,4.0,,,-0.708987695172565,52.585337894955636
Wick Lane Solar Ltd,2.8,,,-2.962428629816179,51.269801299677304
Otherton Farm,4.0,,,-2.2862087427496585,52.18537820756016
Nanthenfoel Farms,5.0,,,-4.135192786504677,52.15112805301739
Land at Green Farm,1.0,,,-2.770003606971295,52.01811100547558
West Venn Solar Farm (resubmission),5.0,,,-4.299456437626825,50.75439521315373
Corntown Farm,3.4,,,-3.5304956690846074,51.479581606930694
Wally Corner Landfill Site,7.0,,,-1.1619261584916025,51.657378060943174
Land North of the Wood at Averill Farm,5.0,,,-1.3955238040777411,53.14687708720566
Sudforth Lane (Kellingley Solar Farm),5.0,,,-1.2009436539210523,53.70280086545662
Berthlwyd Farm,5.0,,,-3.3321705742037975,51.583433877759425
Pinguin Foods,1.5,,,-0.019525320254382708,52.9650917882324
Land East of Lawn Lane,5.0,,,-2.141820386386534,52.64048707264414
Land off Ford Lane,4.7,,,0.34433761531508195,51.30580639440442
Woodhouse Fields Farm,5.0,,,-1.8697755890832113,52.94907599303488
Land off Hooklands Lane,5.0,,,-0.38543817717494594,50.952366438588804
High Dyke (Mill Farm),5.0,,,-0.5993783483090858,52.88261787083675
Land West of Parsonage Wood,4.2,,,-4.399325072411963,50.790023447670144
Land at Oldstone Farm,5.0,,,-3.6621127672759055,50.351444673548194
Shortheath Solar Park,5.0,,,-1.5523829849933388,52.73048958327929
Land at Oxcroft Stocking Ground,3.0,,,-1.292407373033996,53.25855645385286
Holtwood Farm,5.0,,,-1.8077447156487656,52.8881791530154
Nectar Way Regional Distribution Centre,1.0,,,-0.9616860325876206,52.21997530613979
Gib Lane Solar farm (Extension),5.0,,,-0.7362987034814337,51.82743602149618
Land east of Littledown Business Park,6.2,,,-2.188204515671154,51.019535576978335
Lyreco - Telford Distribution Centre,3.8,,,-2.422114137947255,52.70606377398639
Port of Barry (Resubmission) - Site 2,5.0,,,-3.2542753052263644,51.39623170801561
Holly Farm Solar Park,5.0,,,-2.317054208274543,50.68800607245682
Worsted Farm,5.0,,,0.015550358833511847,51.12452778428145
Basin Bridge Farm,5.0,,,-1.4184167646862986,52.56145757199018
Land at East Farm,5.0,,,-2.322709000717754,50.67450115470421
B&Q Swindon DC,2.5,,,-1.742891161928679,51.59959842934242
Stragglethorpe Road farm,5.0,,,-1.0507934310956593,52.92639410505521
Land at Bluehouse Farm,5.0,,,-1.2683974618780074,54.632652805739895
Potters Bar Solar Farm,5.0,,,-0.20510005115887,51.709113438439466
Stob House Farm,4.9,,,-1.2958217175197104,54.63329163168062
Granville Road Solar Farm,5.0,,,-2.4123005755893563,52.70908288247084
Mamhilad Solar Farm,5.0,,,-2.9934966238675695,51.71263673771655
Hyde Farm,5.0,,,-0.703306519145664,52.176319127545796
Lower Venn Farm,5.0,,,-2.6694324435836516,52.13864554478288
Littlewood Lane Solar,5.0,,,-1.2038086813519033,53.18122968216238
Peterlee Solar Farm,5.0,,,-1.3655378325644811,54.775252576646665
Land On The East Side Of Fosse Way,10.0,,,-1.4808673344945842,52.253751411647706
Briar Solar Farm,1.9,,,1.2582418385351395,52.64521649243828
Bent Spur Solar Farm,5.0,,,-2.3760308512348227,53.533103986332236
Blaby Solar Farm,3.5,,,-1.1299884173863488,52.56541787183373
Bilsthorpe (Land off Forest Lane),5.0,,,-1.0420441106261396,53.12711991763839
Godley Water Treatment Works,3.0,,,-2.05848149073959,53.45512278987532
Park Farm,5.0,,,-0.7169693648717516,50.80587094627144
Greaves Solar Farm,5.0,,,-2.685087288925802,54.2858984243343
Balhearty Solar,5.0,,,-3.7119825987899895,56.14301576840286
Weddington Farm,2.1,,,-1.408262222692833,52.21766477630965
Middle Balbeggie,5.0,,,-3.1466936390345093,56.1479293524619
Widehurst Farm,5.0,,,0.508946591993824,51.159267580723885
Screwfix Direct,2.5,,,-2.1710359467991616,52.97519964927784
Land at Biggin Lane,5.0,,,-0.132546692550535,52.44507571687198
Land at Barnham,1.0,,,-0.6514158249717332,50.82254234328558
Ebnal Lodge (resubmission),5.0,,,-3.015178674296668,52.90016335120538
Southill Solar (resubmission),4.5,,,-1.4750062980252434,51.8588193853277
"Carver Hay, moss lane",2.5,,,-2.781360080169772,53.706569427429585
St Helen's Lane,5.0,,,-3.52628488229752,54.67413738433676
Avonmouth,4.2,,,-2.6783060917988086,51.508035964128034
Newport (Began Road),4.9,,,-3.10028729198117,51.550768953525264
Land to the south of Hill Farm (resubmission),6.8,,,-0.9771991641666126,52.20609385284202
Mill Farm (resubmission),5.0,,,-0.046588073009049207,51.90740264355539
Southern Counties Shooting Ground Phase 2 (resubmission),5.0,,,-2.5562132960264683,50.82202790343431
Parkhill Solar Farm,5.0,,,-2.5859592813611947,56.603750535404664
Dura Park Bynea Industrial Site,1.4,,,-4.08968631722792,51.66757769757763
Brook Hall Farm (resubmission),4.7,,,-2.214017617674275,51.28021692278249
Land off Moss Side Lane (resubmission),5.0,,,-2.9298331649821105,53.774996439659816
Barvills Solar Farm (resubmission),5.0,,,0.423472576186123,51.472058847972676
Cairnmore Solar Park (extension),1.2,,,-2.8238253046989605,57.30805619545293
London Southend Airport (resubmission),2.5,,,0.6937927566341539,51.57549803322614
Thameside DC,1.0,,,0.027066458993154748,51.49240669176112
Kinmel 2 CIC,5.0,,,-3.525211064320153,53.286814380257056
Moss Thorn Farm,5.8,,,-2.798333337486064,54.66785728931724
Caergarw Farm,3.8,,,-3.699729203810394,51.54012647911736
Rolls Royce Filton Campus Building 184,1.4,,,-2.571323984398239,51.52464766266379
Rolls Royce Filton Campus Building 185,1.8,,,-2.571323984398239,51.52464766266379
ParkerSteel Shoreham Plant,1.8,,,-0.215213686235298,50.828073878550605
Bourne Farm,2.4,,,-2.3951550741338505,50.77557270925619
Londons Queen Elizabeth II reservoir,6.3,,,-0.3095423401663193,51.389714328559236
Barnfield Solar Park,2.5,,,-1.8135987146131811,51.573791923107144
Popehill Farm,5.0,,,-4.9877461629361965,51.77375113572792
Waltham Point Distribution Centre,1.8,,,-0.008784506012876295,51.67938494772959
Knottingley B,2.4,,,-1.2422821295789377,53.702790219131316
Western International Market,1.7,,,-0.4080571894904137,51.496027068858986
Land East of Horton Road ,4.9,,,-0.7950493074472761,52.205470519230545
Salford Road,1.6,,,-2.4269075675790264,53.5798972167451
Grove Solar Park (Phase 2),11.0,,,-1.4789814212823325,50.96360986912156
Williams Farm,5.0,,,-2.9212968238761374,53.028995497929444
Kirton Solar PV Farm,3.2,,,-0.0965958870106594,52.93229380092132
Bury Green Farm Solar,5.0,,,-0.13698696304850078,52.451439683435
Misson Solar Farm,5.0,,,-0.981031272609327,53.445468082262074
Lancaster Wastewater Treatment Works,1.2,,,-2.817212722010108,54.020711986250745
Whitman Laboratories,1.0,,,-0.9514845192364404,51.00598481912664
Binsted Farm,5.0,,,-0.6060451731706532,50.8337992330078
Oakfield Farm,5.0,,,-2.810247305413936,53.771866199233834
Oakfield Farm - extension,1.7,,,-2.8066281923395637,53.77224119699757
Former Westhampnett Landfill,7.5,,,-0.743231591282898,50.84740808639918
Bentley Motors,2.9,,,-2.4722382295567518,53.10591320413886
DPD Distribution Centre,1.0,,,-2.0089965197807014,52.50685706823795
Bywaters Materials Recovery Facility Solar Array,1.0,,,-0.00690238791752036,51.522090306790986
High Meadow Farm,4.0,,,-1.3775600032218267,54.591222205566076
Deep Moor Landfill Site (Resubmission),2.0,,,-4.095079268874618,50.96812564565423
Testwood Water Supply Works,1.9,,,-1.4979141613390912,50.932488891034694
Rosedew Farm,5.0,,,-3.470758300240671,51.397598775674524
Dengemarsh Road,1.0,,,0.9099450347958234,50.93514767446077
Haigh Hall Solar Farm (Resubmission),5.0,,,-1.5714558232193825,53.711903792045035
Next Distribution Centre Doncaster,2.5,,,-1.0334829246122545,53.53797627402402
Sytchwythy Fields,1.4,,,-1.9145856686797829,52.100806367798285
Clifton Marsh Wastewater Treatment Works,1.3,,,-2.825892175835816,53.75106818268221
Sherburn,5.0,,,-0.525041845726155,54.179328015599495
Aldi - Cardiff,1.5,,,-3.11808451457531,51.50016534278916
Oak Grove Farm,5.7,,,-2.7209069694759838,51.61066523393574
Lathom (Pilkington Technical Centre),2.5,,,-2.8247238979666682,53.56885400305658
Stormy Down Solar Farm,3.8,,,-3.6707964179314,51.51200002654581
Clifton Marsh Wastewater Treatment Works,3.2,,,-2.831885191270797,53.7496694158804
Huntington Water Treatment Works,7.2,,,-2.866055145484832,53.169570959777786
Creacombe Solar Farm,7.3,,,-3.9763261505617917,50.33321699565769
Cranfield Airfield,1.0,,,-0.6120030226905048,52.06720580605426
Lamby Way Solar Farm,8.9,,,-3.126034805765792,51.49421767407488
Chamber 16 (Cold Store),1.2,,,0.4204319928204014,52.73978806312742
"Building F, Renishaw Factory",0.2,,,-2.381142965026808,51.63526171992316
Finmont Service Reservoir,0.3,,,-3.238772243443592,56.18223535408547
Renishaw PLC Factory,0.8,,,-2.297473194855232,51.75279669424495
Burneside Mill,0.5,,,-2.76256978146912,54.35657707634743
Leeways,0.5,,,-2.3687839699508677,51.86551547734581
Tesco Wombwell Lane,0.2,,,-1.4324523389089028,53.53992130848041
Tesco Superstore Shripney Road,0.2,,,-0.6698519612903358,50.7967907897055
Tesco Lottbridge Drove,0.2,,,0.30359814561227877,50.7860839459674
Tesco Super-Store (Bridge Road),0.4,,,0.7595927208346697,51.442630344253075
The Hazeley Academy,0.2,,,-0.8118560798341123,52.01939785361506
Tesco Extra Hazelmere,0.4,,,0.5020797740627814,51.56273548956465
Tesco Crab Tree Lane,0.5,,,-2.489470187483082,53.52255494941266
St Margarets Bay,0.2,,,-3.4088714004784655,56.01945757924647
Lamp Hill Wimpole Estate,0.4,,,-0.03988326527243741,52.13515946883647
Ainsdale Wastewater Treatment Works,0.3,,,-3.0314378582478483,53.592813547667866
Lochaber High School (Resubmission),0.3,,,-5.07754251867008,56.83680185241472
Volmary Site,0.2,,,0.09730067784094387,52.66053346602234
Invergordon Academy,0.2,,,-4.167337945054276,57.69288590721503
National Space Centre,0.2,,,-1.13220333641848,52.65357243821394
Tesco Queensway Place,0.3,,,-2.6371384247749834,50.94214245792369
Kingmoor Park,5.0,,,-2.9720029922638305,54.930253147094106
Henry Colbeck Office,0.2,,,-4.013806284984831,55.85374750592079
Flint Landfill Site Castle Park,2.0,,,-3.1391766028935555,53.25605989871128
Hewitts Avenue Tesco,0.5,,,-0.0457889512334937,53.53901694174942
Queen Elizabeth The Queen Mothers Hospital,0.4,,,1.389410773182193,51.3780593552939
Jaywick Water Recycling Centre,0.9,,,1.1053479622954896,51.78499493693782
