name,carrier,type,p_nom,bus,marginal_cost,ramp_limit_up,ramp_limit_down,p_max_pu,control,build_year,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_opt
Mountsorrel Landfill Site,Landfill Gas,Landfill Gas,1.6,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.6
Fairoak Landfill,Landfill Gas,Landfill Gas,1.5,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.5
Boston Landfill Scheme,Landfill Gas,Landfill Gas,1.3,Walpole,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.3
Trumps Farm Landfill Scheme,Landfill Gas,Landfill Gas,2.9,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.9
High Heavens Landfill,Landfill Gas,Landfill Gas,1.9,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.9
Docksway Landfill Scheme,Landfill Gas,Landfill Gas,2.0,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Cranford,Landfill Gas,Landfill Gas,1.1,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.1
Ling Hall 1,Landfill Gas,Landfill Gas,3.0,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.0
Wapsey's Wood III,Landfill Gas,Landfill Gas,1.0,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Greengairs Landfill Scheme Phase V,Landfill Gas,Landfill Gas,2.2,Strathaven,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.2
Seamer Carr,Landfill Gas,Landfill Gas,1.3,Thornton/Drax/Eggborough,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.3
Harewood Whin Landfill Site,Landfill Gas,Landfill Gas,2.4,Thornton/Drax/Eggborough,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.4
Lochhead Landfill Scheme,Landfill Gas,Landfill Gas,2.0,Errochty,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Staveley Power,Landfill Gas,Landfill Gas,2.1,Th. Marsh/Stocksbridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.1
Albury Landfill,Landfill Gas,Landfill Gas,1.5,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.5
Trecatti,Landfill Gas,Landfill Gas,7.0,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,7.0
Gallymoor Landfill,Landfill Gas,Landfill Gas,2.9,Thornton/Drax/Eggborough,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.9
Meadow Hall Power,Landfill Gas,Landfill Gas,1.1,Th. Marsh/Stocksbridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.1
Arlesey Landfill Gas (Extension),Landfill Gas,Landfill Gas,2.3,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.3
Wapsey's Wood,Landfill Gas,Landfill Gas,7.5,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,7.5
Standen Heath,Landfill Gas,Landfill Gas,1.5,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.5
Risley,Landfill Gas,Landfill Gas,2.0,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Hitchin,Landfill Gas,Landfill Gas,1.5,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.5
Pebsham (Extension),Landfill Gas,Landfill Gas,1.0,Sellindge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Arden Quarry Landfill,Landfill Gas,Landfill Gas,3.1,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.1
Capel Landfill,Landfill Gas,Landfill Gas,1.0,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Folly Lane,Landfill Gas,Landfill Gas,1.0,Walpole,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Auchencarroch Landfill Extension,Landfill Gas,Landfill Gas,2.0,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Rigby Landfill,Landfill Gas,Landfill Gas,3.0,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.0
Stoneyhill Landfill Site,Landfill Gas,Landfill Gas,4.3,Peterhead,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.3
Norlands Lane Landfill Site (Extension),Landfill Gas,Landfill Gas,4.0,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.0
Roxwell Landfill Scheme,Landfill Gas,Landfill Gas,1.3,Pelham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.3
Kirkless Power,Landfill Gas,Landfill Gas,2.1,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.1
Dunbar Power Plant,Landfill Gas,Landfill Gas,14.0,Torness,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,14.0
Dunbar,Landfill Gas,Landfill Gas,2.2,Torness,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.2
Whitehead Landfill,Landfill Gas,Landfill Gas,5.3,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.3
Colnbrook Landfill,Landfill Gas,Landfill Gas,1.9,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.9
Dorket Head,Landfill Gas,Landfill Gas,2.8,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.8
Drummond Moor Landfill,Landfill Gas,Landfill Gas,2.0,Torness,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
"Netley Landfill Site, Hampshire (Extension)",Landfill Gas,Landfill Gas,1.2,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Pitsea Landfill Scheme,Landfill Gas,Landfill Gas,11.6,Kemsley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,11.6
PwllfaWatkin Landfill Gas Site,Landfill Gas,Landfill Gas,3.2,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.2
Scorton,Landfill Gas,Landfill Gas,1.0,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Colchester STW,Sewage Sludge Digestion,Sewage Sludge Digestion,1.2,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Cardiff Waste Water Treatment,Sewage Sludge Digestion,Sewage Sludge Digestion,5.5,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.5
Longreach STW - extension,Sewage Sludge Digestion,Sewage Sludge Digestion,1.1,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.1
Riverside Sewage Treatment Works Digestion Plant,Sewage Sludge Digestion,Sewage Sludge Digestion,4.0,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.0
Howdon STW,Sewage Sludge Digestion,Sewage Sludge Digestion,6.0,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,6.0
Esholt WWTW,Sewage Sludge Digestion,Sewage Sludge Digestion,3.0,Th. Marsh/Stocksbridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.0
Trowbridge Sewage Treatment Works,Sewage Sludge Digestion,Sewage Sludge Digestion,1.2,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Crossness Sewage Works,Sewage Sludge Digestion,Sewage Sludge Digestion,5.7,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.7
Beckton STW Enhanced Sludge Digestion,Sewage Sludge Digestion,Sewage Sludge Digestion,5.8,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.8
Minsworth Sewage Treatment Works,Sewage Sludge Digestion,Sewage Sludge Digestion,9.7,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,9.7
Slough Sewage Treatment Works,Sewage Sludge Digestion,Sewage Sludge Digestion,1.2,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Mogden STW,Sewage Sludge Digestion,Sewage Sludge Digestion,5.8,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.8
Sutton Bridge CCS Gas,CCS Gas,CCS Gas,0.0,Walpole,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Baglan Bay CCS Gas,CCS Gas,CCS Gas,0.0,Melksham,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Severn Power CCS Gas,CCS Gas,CCS Gas,0.0,Melksham,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Blackburn CCS Gas,CCS Gas,CCS Gas,0.0,Penwortham,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Damhead Creek CCS Gas,CCS Gas,CCS Gas,0.0,Kemsley,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Rye House CCS Gas,CCS Gas,CCS Gas,0.0,Pelham,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Shoreham CCS Gas,CCS Gas,CCS Gas,0.0,Lovedean,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Castleford CCS Gas,CCS Gas,CCS Gas,0.0,Thornton/Drax/Eggborough,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Sandbach CCS Gas,CCS Gas,CCS Gas,0.0,Daines,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Thornhill CCS Gas,CCS Gas,CCS Gas,0.0,Th. Marsh/Stocksbridge,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
South Humber Bank CCS Gas,CCS Gas,CCS Gas,0.0,Keadby,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Langage CCS Gas,CCS Gas,CCS Gas,0.0,S.W.Penisula,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Corby CCS Gas,CCS Gas,CCS Gas,0.0,Ratcliffe,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Carrington CCS Gas,CCS Gas,CCS Gas,0.0,Daines,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Fellside CHP* CCS Gas,CCS Gas,CCS Gas,0.0,Harker,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Rocksavage CCS Gas,CCS Gas,CCS Gas,0.0,Deeside,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Coryton CCS Gas,CCS Gas,CCS Gas,0.0,Kemsley,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Spalding CCS Gas,CCS Gas,CCS Gas,0.0,Walpole,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Marchwood CCS Gas,CCS Gas,CCS Gas,0.0,Lovedean,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Didcot B CCS Gas,CCS Gas,CCS Gas,0.0,Bramley,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Great Yarmouth CCS Gas,CCS Gas,CCS Gas,0.0,Bramford,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Little Barford CCS Gas,CCS Gas,CCS Gas,0.0,Sundon/East Claydon,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Pembroke CCS Gas,CCS Gas,CCS Gas,0.0,Melksham,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Staythorpe C CCS Gas,CCS Gas,CCS Gas,0.0,Ratcliffe,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Seabank CCS Gas,CCS Gas,CCS Gas,0.0,Melksham,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Peterhead CCS Gas,CCS Gas,CCS Gas,0.0,Peterhead,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Keadby CCS Gas,CCS Gas,CCS Gas,0.0,Keadby,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Medway CCS Gas,CCS Gas,CCS Gas,0.0,Kemsley,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Saltend* CCS Gas,CCS Gas,CCS Gas,0.0,Keadby,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Cottam Development Centre CCS Gas,CCS Gas,CCS Gas,0.0,Keadby,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Enfield CCS Gas,CCS Gas,CCS Gas,0.0,London,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Grain CHP* CCS Gas,CCS Gas,CCS Gas,0.0,Kemsley,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
VPI Immingham* CCS Gas,CCS Gas,CCS Gas,0.0,Keadby,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Connahs Quay CCS Gas,CCS Gas,CCS Gas,0.0,Deeside,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Aberthaw Power Station Biomass,Biomass (co-firing),Biomass (co-firing),36.75,Melksham,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,36.75
Drax Biomass Power Station - Unit 1,Biomass (co-firing),Biomass (co-firing),677.25,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,677.25
Thetford Biomass Power Station,Biomass (dedicated),Biomass (dedicated),40.425,Walpole,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,40.425
Chilton Energy Plant,Biomass (dedicated),Biomass (dedicated),18.9,Stella West,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,18.9
Double H Nurseries Biomass Plant,Biomass (dedicated),Biomass (dedicated),1.575,S.W.Penisula,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.575
Beckton STW Biodiesel Power Plant,Biomass (dedicated),Biomass (dedicated),8.4,London,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,8.4
Buslingthorpe Power Station (Leeds North),Biomass (dedicated),Biomass (dedicated),2.1,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.1
Invergordon Pellet Mill,Biomass (dedicated),Biomass (dedicated),5.25,Beauly,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,5.25
Caledonian Papermill,Biomass (dedicated),Biomass (dedicated),27.3,Neilston,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,27.3
Wilton International,Biomass (dedicated),Biomass (dedicated),36.96,Stella West,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,36.96
South View Farm,Biomass (dedicated),Biomass (dedicated),2.1,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.1
Cowie Biomass Facility,Biomass (dedicated),Biomass (dedicated),15.75,Denny/Bonnybridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,15.75
Thornton Power Station,Biomass (dedicated),Biomass (dedicated),9.45,Penwortham,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,9.45
Iggesund Paperboard CHP Plant,Biomass (dedicated),Biomass (dedicated),51.45,Harker,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,51.45
Goosey Lodge Industrial Estate,Biomass (dedicated),Biomass (dedicated),16.8,Sundon/East Claydon,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,16.8
Western Wood Energy Plant,Biomass (dedicated),Biomass (dedicated),14.7,Melksham,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,14.7
Eccleshall Biomass,Biomass (dedicated),Biomass (dedicated),2.73,Daines,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.73
Westfield Biomass Power Station,Biomass (dedicated),Biomass (dedicated),13.125,Denny/Bonnybridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,13.125
Derriford Hospital,Biomass (dedicated),Biomass (dedicated),1.575,S.W.Penisula,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.575
Rampton Hospital Energy Centre,Biomass (dedicated),Biomass (dedicated),1.26,Keadby,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.26
Elean Business Park Biomass Plant,Biomass (dedicated),Biomass (dedicated),42.0,Walpole,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,42.0
Eye Biomass Plant,Biomass (dedicated),Biomass (dedicated),15.015,Bramford,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,15.015
King's Yard,Biomass (dedicated),Biomass (dedicated),3.15,London,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,3.15
Ridham CHP Plant,Biomass (dedicated),Biomass (dedicated),26.25,Kemsley,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,26.25
Margam Green Energy Plant,Biomass (dedicated),Biomass (dedicated),42.0,Melksham,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,42.0
Lynemouth Power Station,Biomass (dedicated),Biomass (dedicated),441.0,Stella West,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,441.0
Holbrook Community Renewable Energy Centre,Biomass (dedicated),Biomass (dedicated),6.825,Th. Marsh/Stocksbridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,6.825
Cramlington CHP,Biomass (dedicated),Biomass (dedicated),29.085,Stella West,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,29.085
Markley Group (Premiere Kitckens) Biomass,Biomass (dedicated),Biomass (dedicated),2.205,Melksham,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.205
Heathrow Airport Biomass CHP,Biomass (dedicated),Biomass (dedicated),1.89,London,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.89
Bentwaters CHP,Biomass (dedicated),Biomass (dedicated),4.83,Bramford,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,4.83
SAICA Paper Mill,Biomass (dedicated),Biomass (dedicated),43.68,Daines,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,43.68
Eco Composting,Biomass (dedicated),Biomass (dedicated),3.36,S.W.Penisula,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,3.36
Rothes Bio-Plant,Biomass (dedicated),Biomass (dedicated),8.715,Beauly,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,8.715
Beckton Gas Pressure Reduction Station,Biomass (dedicated),Biomass (dedicated),19.95,London,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,19.95
Brigg Renewable Energy Plant (Re-submission),Biomass (dedicated),Biomass (dedicated),42.0,Keadby,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,42.0
Tilbury Green Power,Biomass (dedicated),Biomass (dedicated),45.15,Kemsley,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,45.15
Markinch Biomass CHP Plant,Biomass (dedicated),Biomass (dedicated),68.25,Denny/Bonnybridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,68.25
Templeborough Biomass Power Plant- Rotherham,Biomass (dedicated),Biomass (dedicated),44.1,Th. Marsh/Stocksbridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,44.1
Blackburn Meadows Biomass Plant,Biomass (dedicated),Biomass (dedicated),31.5,Th. Marsh/Stocksbridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,31.5
Diageo Biomass Energy Project,Biomass (dedicated),Biomass (dedicated),5.775,Denny/Bonnybridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,5.775
Discovery Park,Biomass (dedicated),Biomass (dedicated),16.8,Sellindge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,16.8
Drax Biomass Power Station - Unit 3,Biomass (dedicated),Biomass (dedicated),677.25,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,677.25
King George Dock,Biomass (dedicated),Biomass (dedicated),9.45,Keadby,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,9.45
Northampton General Hospital,Biomass (dedicated),Biomass (dedicated),1.995,Sundon/East Claydon,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.995
Snetterton Biomass Plant,Biomass (dedicated),Biomass (dedicated),46.41,Bramford,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,46.41
Speyside Biomass CHP Plant,Biomass (dedicated),Biomass (dedicated),13.125,Beauly,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,13.125
Widnes 3MG Biomass/Mersey Bioenergy (CHP) Plant,Biomass (dedicated),Biomass (dedicated),21.0,Deeside,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,21.0
Drax Biomass Power Station - Unit 2,Biomass (dedicated),Biomass (dedicated),677.25,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,677.25
Stevens Croft,Biomass (dedicated),Biomass (dedicated),52.92,Harker,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,52.92
Macphie of Glenbervie,Biomass (dedicated),Biomass (dedicated),1.26,Peterhead,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.26
Sleaford Renewable Energy Plant,Biomass (dedicated),Biomass (dedicated),42.0,Ratcliffe,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,42.0
Sustainable Power and Research Campus,Biomass (dedicated),Biomass (dedicated),6.825,Torness,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,6.825
Whitemoor,Biomass (dedicated),Biomass (dedicated),18.9,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,18.9
Daventry,Biomass (dedicated),Biomass (dedicated),1.05,Sundon/East Claydon,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.05
The Sawmill,Biomass (dedicated),Biomass (dedicated),7.14,Ratcliffe,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,7.14
Felinfach,Biomass (dedicated),Biomass (dedicated),3.36,Deeside,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,3.36
Acharn Forest Killin Biomass Plant,Biomass (dedicated),Biomass (dedicated),5.88,Errochty,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,5.88
Hull Biomass Plant (Tansterne power station),Biomass (dedicated),Biomass (dedicated),23.1,Keadby,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,23.1
Pulteney Distillery,Biomass (dedicated),Biomass (dedicated),3.675,Peterhead,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,3.675
Harbour Road,Biomass (dedicated),Biomass (dedicated),2.73,Neilston,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.73
Barnsley 1.5,Biomass (dedicated),Biomass (dedicated),9.45,Th. Marsh/Stocksbridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,9.45
Spalding.1,Biomass (dedicated),Biomass (dedicated),15.225,Walpole,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,15.225
Balderton,Biomass (dedicated),Biomass (dedicated),21.315,Ratcliffe,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,21.315
Liberty Steel Power Station,Biomass (dedicated),Biomass (dedicated),9.45,Melksham,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,9.45
JG Pears' animal rendering facility,Biomass (dedicated),Biomass (dedicated),12.6,Keadby,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,12.6
Blazer Fuels,Biomass (dedicated),Biomass (dedicated),3.15,Deeside,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,3.15
Loicher Lane,Biomass (dedicated),Biomass (dedicated),8.4,Th. Marsh/Stocksbridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,8.4
Safran Landing Systems Service,Biomass (dedicated),Biomass (dedicated),3.78,Feckenham,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,3.78
ABP Ellesmere Abbatoir,Biomass (dedicated),Biomass (dedicated),1.155,Deeside,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.155
Alscot,Biomass (dedicated),Biomass (dedicated),1.68,Feckenham,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.68
Ipswich Hospital Energy Centre,Biomass (dedicated),Biomass (dedicated),2.73,Bramford,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.73
Drax Biomass Power Station - Unit 4,Biomass (dedicated),Biomass (dedicated),677.25,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,677.25
Liberty Steel Dalzell,Biomass (dedicated),Biomass (dedicated),17.85,Strathaven,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,17.85
Sutton Bridge CCS Biomass,CCS Biomass,CCS Biomass,65.52,Walpole,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,65.52
Baglan Bay CCS Biomass,CCS Biomass,CCS Biomass,41.6,Melksham,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,41.6
Severn Power CCS Biomass,CCS Biomass,CCS Biomass,68.0,Melksham,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,68.0
Blackburn CCS Biomass,CCS Biomass,CCS Biomass,4.8,Penwortham,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.8
Damhead Creek CCS Biomass,CCS Biomass,CCS Biomass,64.4,Kemsley,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,64.4
Rye House CCS Biomass,CCS Biomass,CCS Biomass,57.2,Pelham,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,57.2
Shoreham CCS Biomass,CCS Biomass,CCS Biomass,33.6,Lovedean,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,33.6
Castleford CCS Biomass,CCS Biomass,CCS Biomass,4.48,Thornton/Drax/Eggborough,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.48
Sandbach CCS Biomass,CCS Biomass,CCS Biomass,4.48,Daines,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.48
Thornhill CCS Biomass,CCS Biomass,CCS Biomass,4.0,Th. Marsh/Stocksbridge,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.0
South Humber Bank CCS Biomass,CCS Biomass,CCS Biomass,109.2,Keadby,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,109.2
Langage CCS Biomass,CCS Biomass,CCS Biomass,72.4,S.W.Penisula,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,72.4
Corby CCS Biomass,CCS Biomass,CCS Biomass,32.56,Ratcliffe,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,32.56
Carrington CCS Biomass,CCS Biomass,CCS Biomass,72.8,Daines,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,72.8
Fellside CHP* CCS Biomass,CCS Biomass,CCS Biomass,12.4,Harker,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,12.4
Rocksavage CCS Biomass,CCS Biomass,CCS Biomass,64.8,Deeside,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,64.8
Coryton CCS Biomass,CCS Biomass,CCS Biomass,64.0,Kemsley,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,64.0
Spalding CCS Biomass,CCS Biomass,CCS Biomass,76.0,Walpole,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,76.0
Marchwood CCS Biomass,CCS Biomass,CCS Biomass,71.84,Lovedean,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,71.84
Didcot B CCS Biomass,CCS Biomass,CCS Biomass,116.0,Bramley,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,116.0
Great Yarmouth CCS Biomass,CCS Biomass,CCS Biomass,33.6,Bramford,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,33.6
Little Barford CCS Biomass,CCS Biomass,CCS Biomass,57.84,Sundon/East Claydon,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,57.84
