name,carrier,type,p_nom,bus,marginal_cost,ramp_limit_up,ramp_limit_down,p_max_pu,control,build_year,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_opt
Mountsorrel Landfill Site,Landfill Gas,Landfill Gas,1.6,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.6
Fairoak Landfill,Landfill Gas,Landfill Gas,1.5,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.5
Boston Landfill Scheme,Landfill Gas,Landfill Gas,1.3,Walpole,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.3
Trumps Farm Landfill Scheme,Landfill Gas,Landfill Gas,2.9,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.9
High Heavens Landfill,Landfill Gas,Landfill Gas,1.9,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.9
Docksway Landfill Scheme,Landfill Gas,Landfill Gas,2.0,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Cranford,Landfill Gas,Landfill Gas,1.1,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.1
Ling Hall 1,Landfill Gas,Landfill Gas,3.0,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.0
Wapsey's Wood III,Landfill Gas,Landfill Gas,1.0,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Greengairs Landfill Scheme Phase V,Landfill Gas,Landfill Gas,2.2,Strathaven,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.2
Seamer Carr,Landfill Gas,Landfill Gas,1.3,Thornton/Drax/Eggborough,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.3
Harewood Whin Landfill Site,Landfill Gas,Landfill Gas,2.4,Thornton/Drax/Eggborough,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.4
Lochhead Landfill Scheme,Landfill Gas,Landfill Gas,2.0,Errochty,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Staveley Power,Landfill Gas,Landfill Gas,2.1,Th. Marsh/Stocksbridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.1
Albury Landfill,Landfill Gas,Landfill Gas,1.5,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.5
Trecatti,Landfill Gas,Landfill Gas,7.0,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,7.0
Gallymoor Landfill,Landfill Gas,Landfill Gas,2.9,Thornton/Drax/Eggborough,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.9
Meadow Hall Power,Landfill Gas,Landfill Gas,1.1,Th. Marsh/Stocksbridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.1
Arlesey Landfill Gas (Extension),Landfill Gas,Landfill Gas,2.3,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.3
Wapsey's Wood,Landfill Gas,Landfill Gas,7.5,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,7.5
Standen Heath,Landfill Gas,Landfill Gas,1.5,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.5
Risley,Landfill Gas,Landfill Gas,2.0,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Hitchin,Landfill Gas,Landfill Gas,1.5,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.5
Pebsham (Extension),Landfill Gas,Landfill Gas,1.0,Sellindge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Arden Quarry Landfill,Landfill Gas,Landfill Gas,3.1,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.1
Capel Landfill,Landfill Gas,Landfill Gas,1.0,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Folly Lane,Landfill Gas,Landfill Gas,1.0,Walpole,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Auchencarroch Landfill Extension,Landfill Gas,Landfill Gas,2.0,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Rigby Landfill,Landfill Gas,Landfill Gas,3.0,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.0
Stoneyhill Landfill Site,Landfill Gas,Landfill Gas,4.3,Peterhead,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.3
Norlands Lane Landfill Site (Extension),Landfill Gas,Landfill Gas,4.0,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.0
Roxwell Landfill Scheme,Landfill Gas,Landfill Gas,1.3,Pelham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.3
Kirkless Power,Landfill Gas,Landfill Gas,2.1,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.1
Dunbar Power Plant,Landfill Gas,Landfill Gas,14.0,Torness,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,14.0
Dunbar,Landfill Gas,Landfill Gas,2.2,Torness,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.2
Whitehead Landfill,Landfill Gas,Landfill Gas,5.3,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.3
Colnbrook Landfill,Landfill Gas,Landfill Gas,1.9,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.9
Dorket Head,Landfill Gas,Landfill Gas,2.8,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.8
Drummond Moor Landfill,Landfill Gas,Landfill Gas,2.0,Torness,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
"Netley Landfill Site, Hampshire (Extension)",Landfill Gas,Landfill Gas,1.2,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Pitsea Landfill Scheme,Landfill Gas,Landfill Gas,11.6,Kemsley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,11.6
PwllfaWatkin Landfill Gas Site,Landfill Gas,Landfill Gas,3.2,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.2
Scorton,Landfill Gas,Landfill Gas,1.0,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Colchester STW,Sewage Sludge Digestion,Sewage Sludge Digestion,1.2,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Cardiff Waste Water Treatment,Sewage Sludge Digestion,Sewage Sludge Digestion,5.5,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.5
Longreach STW - extension,Sewage Sludge Digestion,Sewage Sludge Digestion,1.1,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.1
Riverside Sewage Treatment Works Digestion Plant,Sewage Sludge Digestion,Sewage Sludge Digestion,4.0,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.0
Howdon STW,Sewage Sludge Digestion,Sewage Sludge Digestion,6.0,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,6.0
Esholt WWTW,Sewage Sludge Digestion,Sewage Sludge Digestion,3.0,Th. Marsh/Stocksbridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3.0
Trowbridge Sewage Treatment Works,Sewage Sludge Digestion,Sewage Sludge Digestion,1.2,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Crossness Sewage Works,Sewage Sludge Digestion,Sewage Sludge Digestion,5.7,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.7
Beckton STW Enhanced Sludge Digestion,Sewage Sludge Digestion,Sewage Sludge Digestion,5.8,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.8
Minsworth Sewage Treatment Works,Sewage Sludge Digestion,Sewage Sludge Digestion,9.7,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,9.7
Slough Sewage Treatment Works,Sewage Sludge Digestion,Sewage Sludge Digestion,1.2,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.2
Mogden STW,Sewage Sludge Digestion,Sewage Sludge Digestion,5.8,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.8
Sutton Bridge CCS Gas,CCS Gas,CCS Gas,0.0,Walpole,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Baglan Bay CCS Gas,CCS Gas,CCS Gas,0.0,Melksham,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Severn Power CCS Gas,CCS Gas,CCS Gas,0.0,Melksham,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Blackburn CCS Gas,CCS Gas,CCS Gas,0.0,Penwortham,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Damhead Creek CCS Gas,CCS Gas,CCS Gas,0.0,Kemsley,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Rye House CCS Gas,CCS Gas,CCS Gas,0.0,Pelham,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Shoreham CCS Gas,CCS Gas,CCS Gas,0.0,Lovedean,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Castleford CCS Gas,CCS Gas,CCS Gas,0.0,Thornton/Drax/Eggborough,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Sandbach CCS Gas,CCS Gas,CCS Gas,0.0,Daines,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Thornhill CCS Gas,CCS Gas,CCS Gas,0.0,Th. Marsh/Stocksbridge,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
South Humber Bank CCS Gas,CCS Gas,CCS Gas,0.0,Keadby,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Langage CCS Gas,CCS Gas,CCS Gas,0.0,S.W.Penisula,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Corby CCS Gas,CCS Gas,CCS Gas,0.0,Ratcliffe,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Carrington CCS Gas,CCS Gas,CCS Gas,0.0,Daines,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Fellside CHP* CCS Gas,CCS Gas,CCS Gas,0.0,Harker,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Rocksavage CCS Gas,CCS Gas,CCS Gas,0.0,Deeside,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Coryton CCS Gas,CCS Gas,CCS Gas,0.0,Kemsley,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Spalding CCS Gas,CCS Gas,CCS Gas,0.0,Walpole,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Marchwood CCS Gas,CCS Gas,CCS Gas,0.0,Lovedean,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Didcot B CCS Gas,CCS Gas,CCS Gas,0.0,Bramley,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Great Yarmouth CCS Gas,CCS Gas,CCS Gas,0.0,Bramford,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Little Barford CCS Gas,CCS Gas,CCS Gas,0.0,Sundon/East Claydon,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Pembroke CCS Gas,CCS Gas,CCS Gas,0.0,Melksham,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Staythorpe C CCS Gas,CCS Gas,CCS Gas,0.0,Ratcliffe,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Seabank CCS Gas,CCS Gas,CCS Gas,0.0,Melksham,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Peterhead CCS Gas,CCS Gas,CCS Gas,0.0,Peterhead,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Keadby CCS Gas,CCS Gas,CCS Gas,0.0,Keadby,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Medway CCS Gas,CCS Gas,CCS Gas,0.0,Kemsley,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Saltend* CCS Gas,CCS Gas,CCS Gas,0.0,Keadby,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Cottam Development Centre CCS Gas,CCS Gas,CCS Gas,0.0,Keadby,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Enfield CCS Gas,CCS Gas,CCS Gas,0.0,London,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Grain CHP* CCS Gas,CCS Gas,CCS Gas,0.0,Kemsley,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
VPI Immingham* CCS Gas,CCS Gas,CCS Gas,0.0,Keadby,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Connahs Quay CCS Gas,CCS Gas,CCS Gas,0.0,Deeside,100.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Aberthaw Power Station Biomass,Biomass (co-firing),Biomass (co-firing),5.6,Melksham,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,5.6
Drax Biomass Power Station - Unit 1,Biomass (co-firing),Biomass (co-firing),103.2,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,103.2
Thetford Biomass Power Station,Biomass (dedicated),Biomass (dedicated),6.16,Walpole,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,6.16
Chilton Energy Plant,Biomass (dedicated),Biomass (dedicated),2.88,Stella West,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.88
Double H Nurseries Biomass Plant,Biomass (dedicated),Biomass (dedicated),0.24,S.W.Penisula,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.24
Beckton STW Biodiesel Power Plant,Biomass (dedicated),Biomass (dedicated),1.28,London,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.28
Buslingthorpe Power Station (Leeds North),Biomass (dedicated),Biomass (dedicated),0.32,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.32
Invergordon Pellet Mill,Biomass (dedicated),Biomass (dedicated),0.8,Beauly,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.8
Caledonian Papermill,Biomass (dedicated),Biomass (dedicated),4.16,Neilston,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,4.16
Wilton International,Biomass (dedicated),Biomass (dedicated),5.632,Stella West,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,5.632
South View Farm,Biomass (dedicated),Biomass (dedicated),0.32,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.32
Cowie Biomass Facility,Biomass (dedicated),Biomass (dedicated),2.4,Denny/Bonnybridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.4
Thornton Power Station,Biomass (dedicated),Biomass (dedicated),1.44,Penwortham,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.44
Iggesund Paperboard CHP Plant,Biomass (dedicated),Biomass (dedicated),7.84,Harker,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,7.84
Goosey Lodge Industrial Estate,Biomass (dedicated),Biomass (dedicated),2.56,Sundon/East Claydon,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.56
Western Wood Energy Plant,Biomass (dedicated),Biomass (dedicated),2.24,Melksham,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.24
Eccleshall Biomass,Biomass (dedicated),Biomass (dedicated),0.416,Daines,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.416
Westfield Biomass Power Station,Biomass (dedicated),Biomass (dedicated),2.0,Denny/Bonnybridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.0
Derriford Hospital,Biomass (dedicated),Biomass (dedicated),0.24,S.W.Penisula,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.24
Rampton Hospital Energy Centre,Biomass (dedicated),Biomass (dedicated),0.192,Keadby,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.192
Elean Business Park Biomass Plant,Biomass (dedicated),Biomass (dedicated),6.4,Walpole,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,6.4
Eye Biomass Plant,Biomass (dedicated),Biomass (dedicated),2.288,Bramford,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.288
King's Yard,Biomass (dedicated),Biomass (dedicated),0.48,London,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.48
Ridham CHP Plant,Biomass (dedicated),Biomass (dedicated),4.0,Kemsley,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,4.0
Margam Green Energy Plant,Biomass (dedicated),Biomass (dedicated),6.4,Melksham,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,6.4
Lynemouth Power Station,Biomass (dedicated),Biomass (dedicated),67.2,Stella West,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,67.2
Holbrook Community Renewable Energy Centre,Biomass (dedicated),Biomass (dedicated),1.04,Th. Marsh/Stocksbridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.04
Cramlington CHP,Biomass (dedicated),Biomass (dedicated),4.432,Stella West,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,4.432
Markley Group (Premiere Kitckens) Biomass,Biomass (dedicated),Biomass (dedicated),0.336,Melksham,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.336
Heathrow Airport Biomass CHP,Biomass (dedicated),Biomass (dedicated),0.288,London,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.288
Bentwaters CHP,Biomass (dedicated),Biomass (dedicated),0.736,Bramford,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.736
SAICA Paper Mill,Biomass (dedicated),Biomass (dedicated),6.656,Daines,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,6.656
Eco Composting,Biomass (dedicated),Biomass (dedicated),0.512,S.W.Penisula,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.512
Rothes Bio-Plant,Biomass (dedicated),Biomass (dedicated),1.328,Beauly,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.328
Beckton Gas Pressure Reduction Station,Biomass (dedicated),Biomass (dedicated),3.04,London,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,3.04
Brigg Renewable Energy Plant (Re-submission),Biomass (dedicated),Biomass (dedicated),6.4,Keadby,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,6.4
Tilbury Green Power,Biomass (dedicated),Biomass (dedicated),6.88,Kemsley,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,6.88
Markinch Biomass CHP Plant,Biomass (dedicated),Biomass (dedicated),10.4,Denny/Bonnybridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,10.4
Templeborough Biomass Power Plant- Rotherham,Biomass (dedicated),Biomass (dedicated),6.72,Th. Marsh/Stocksbridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,6.72
Blackburn Meadows Biomass Plant,Biomass (dedicated),Biomass (dedicated),4.8,Th. Marsh/Stocksbridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,4.8
Diageo Biomass Energy Project,Biomass (dedicated),Biomass (dedicated),0.88,Denny/Bonnybridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.88
Discovery Park,Biomass (dedicated),Biomass (dedicated),2.56,Sellindge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.56
Drax Biomass Power Station - Unit 3,Biomass (dedicated),Biomass (dedicated),103.2,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,103.2
King George Dock,Biomass (dedicated),Biomass (dedicated),1.44,Keadby,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.44
Northampton General Hospital,Biomass (dedicated),Biomass (dedicated),0.304,Sundon/East Claydon,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.304
Snetterton Biomass Plant,Biomass (dedicated),Biomass (dedicated),7.072,Bramford,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,7.072
Speyside Biomass CHP Plant,Biomass (dedicated),Biomass (dedicated),2.0,Beauly,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.0
Widnes 3MG Biomass/Mersey Bioenergy (CHP) Plant,Biomass (dedicated),Biomass (dedicated),3.2,Deeside,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,3.2
Drax Biomass Power Station - Unit 2,Biomass (dedicated),Biomass (dedicated),103.2,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,103.2
Stevens Croft,Biomass (dedicated),Biomass (dedicated),8.064,Harker,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,8.064
Macphie of Glenbervie,Biomass (dedicated),Biomass (dedicated),0.192,Peterhead,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.192
Sleaford Renewable Energy Plant,Biomass (dedicated),Biomass (dedicated),6.4,Ratcliffe,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,6.4
Sustainable Power and Research Campus,Biomass (dedicated),Biomass (dedicated),1.04,Torness,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.04
Whitemoor,Biomass (dedicated),Biomass (dedicated),2.88,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.88
Daventry,Biomass (dedicated),Biomass (dedicated),0.16,Sundon/East Claydon,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.16
The Sawmill,Biomass (dedicated),Biomass (dedicated),1.088,Ratcliffe,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.088
Felinfach,Biomass (dedicated),Biomass (dedicated),0.512,Deeside,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.512
Acharn Forest Killin Biomass Plant,Biomass (dedicated),Biomass (dedicated),0.896,Errochty,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.896
Hull Biomass Plant (Tansterne power station),Biomass (dedicated),Biomass (dedicated),3.52,Keadby,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,3.52
Pulteney Distillery,Biomass (dedicated),Biomass (dedicated),0.56,Peterhead,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.56
Harbour Road,Biomass (dedicated),Biomass (dedicated),0.416,Neilston,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.416
Barnsley 1.5,Biomass (dedicated),Biomass (dedicated),1.44,Th. Marsh/Stocksbridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.44
Spalding.1,Biomass (dedicated),Biomass (dedicated),2.32,Walpole,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.32
Balderton,Biomass (dedicated),Biomass (dedicated),3.248,Ratcliffe,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,3.248
Liberty Steel Power Station,Biomass (dedicated),Biomass (dedicated),1.44,Melksham,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.44
JG Pears' animal rendering facility,Biomass (dedicated),Biomass (dedicated),1.92,Keadby,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.92
Blazer Fuels,Biomass (dedicated),Biomass (dedicated),0.48,Deeside,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.48
Loicher Lane,Biomass (dedicated),Biomass (dedicated),1.28,Th. Marsh/Stocksbridge,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,1.28
Safran Landing Systems Service,Biomass (dedicated),Biomass (dedicated),0.576,Feckenham,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.576
ABP Ellesmere Abbatoir,Biomass (dedicated),Biomass (dedicated),0.176,Deeside,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.176
Alscot,Biomass (dedicated),Biomass (dedicated),0.256,Feckenham,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.256
Ipswich Hospital Energy Centre,Biomass (dedicated),Biomass (dedicated),0.416,Bramford,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,0.416
Drax Biomass Power Station - Unit 4,Biomass (dedicated),Biomass (dedicated),103.2,Thornton/Drax/Eggborough,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,103.2
Liberty Steel Dalzell,Biomass (dedicated),Biomass (dedicated),2.72,Strathaven,44.0,1.0,1.0,0.73,PQ,0,0,0,1,0,2.72
Sutton Bridge CCS Biomass,CCS Biomass,CCS Biomass,147.42,Walpole,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,147.42
Baglan Bay CCS Biomass,CCS Biomass,CCS Biomass,93.6,Melksham,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,93.6
Severn Power CCS Biomass,CCS Biomass,CCS Biomass,153.0,Melksham,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,153.0
Blackburn CCS Biomass,CCS Biomass,CCS Biomass,10.8,Penwortham,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,10.8
Damhead Creek CCS Biomass,CCS Biomass,CCS Biomass,144.9,Kemsley,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,144.9
Rye House CCS Biomass,CCS Biomass,CCS Biomass,128.7,Pelham,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,128.7
Shoreham CCS Biomass,CCS Biomass,CCS Biomass,75.6,Lovedean,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,75.6
Castleford CCS Biomass,CCS Biomass,CCS Biomass,10.08,Thornton/Drax/Eggborough,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,10.08
Sandbach CCS Biomass,CCS Biomass,CCS Biomass,10.08,Daines,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,10.08
Thornhill CCS Biomass,CCS Biomass,CCS Biomass,9.0,Th. Marsh/Stocksbridge,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,9.0
South Humber Bank CCS Biomass,CCS Biomass,CCS Biomass,245.7,Keadby,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,245.7
Langage CCS Biomass,CCS Biomass,CCS Biomass,162.9,S.W.Penisula,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,162.9
Corby CCS Biomass,CCS Biomass,CCS Biomass,73.26,Ratcliffe,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,73.26
Carrington CCS Biomass,CCS Biomass,CCS Biomass,163.8,Daines,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,163.8
Fellside CHP* CCS Biomass,CCS Biomass,CCS Biomass,27.9,Harker,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,27.9
Rocksavage CCS Biomass,CCS Biomass,CCS Biomass,145.8,Deeside,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,145.8
Coryton CCS Biomass,CCS Biomass,CCS Biomass,144.0,Kemsley,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,144.0
Spalding CCS Biomass,CCS Biomass,CCS Biomass,171.0,Walpole,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,171.0
Marchwood CCS Biomass,CCS Biomass,CCS Biomass,161.64,Lovedean,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,161.64
Didcot B CCS Biomass,CCS Biomass,CCS Biomass,261.0,Bramley,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,261.0
Great Yarmouth CCS Biomass,CCS Biomass,CCS Biomass,75.6,Bramford,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,75.6
Little Barford CCS Biomass,CCS Biomass,CCS Biomass,130.14,Sundon/East Claydon,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,130.14
